tgl_panen_terakhir,tgl_panen,umur_tanaman,musim,suhu,jenis_tanah,jumlah_pemupukan,luas_lahan,jumlah_batang,hasil_panen
2023-01-15 00:00:00,2023-01-29 00:00:00,3,kemarau,29.50767387336387,tanah berpasir,141.4577206078912,4.504006179322468,540,1.9801932023189472
2023-01-15 00:00:00,2023-01-28 00:00:00,1,hujan,27.549650435893582,tanah liat,134.88557198973922,2.8177281720473477,338,5.79088435757162
2023-01-15 00:00:00,2023-01-30 00:00:00,21,kemarau,27.811936046461078,tanah liat,464.09978887373745,6.8868612577224,826,9.526382795013104
2023-01-14 00:00:00,2023-01-28 00:00:00,18,kemarau,34.75027846254047,lempung,212.61119530908837,8.960808265355285,1075,5.585975831115192
2023-01-15 00:00:00,2023-01-30 00:00:00,8,kemarau,20.066540089368363,tanah berpasir,100.79545919290982,6.2329503971450775,747,7.708712278342789
2023-01-15 00:00:00,2023-01-28 00:00:00,10,hujan,31.779030013586976,tanah liat,113.72915797243326,1.0386904900461154,124,2.3448132411247617
2023-01-16 00:00:00,2023-01-29 00:00:00,19,hujan,33.606607030061994,lempung,243.5034619879518,4.695290907549225,563,9.379147633577874
2023-01-15 00:00:00,2023-01-28 00:00:00,21,hujan,26.14682237462207,lempung,440.36247460678385,2.279607045555122,273,3.249395872203778
2023-01-15 00:00:00,2023-01-28 00:00:00,4,kemarau,27.352389860168067,tanah liat,107.97818515517463,8.49764343982899,1019,5.219394540984719
2023-01-14 00:00:00,2023-01-28 00:00:00,5,hujan,28.648346490862266,lempung,131.32047391463203,2.798885789279519,335,6.442983136090433
2023-01-15 00:00:00,2023-01-28 00:00:00,9,hujan,27.67713605555247,tanah berpasir,138.9073025880329,2.7951143332847166,335,5.54667211261251
2023-01-16 00:00:00,2023-01-29 00:00:00,11,kemarau,20.642537995473944,lempung,254.28484012288965,9.470686169429055,1136,9.976151717041034
2023-01-15 00:00:00,2023-01-28 00:00:00,12,kemarau,33.82309549104706,tanah liat,241.70053222373753,8.323224501343446,998,9.953500495344814
2023-01-14 00:00:00,2023-01-27 00:00:00,16,kemarau,27.112864477400482,lempung,207.01544358979916,3.224892816033275,386,4.2783270663984565
2023-01-15 00:00:00,2023-01-28 00:00:00,20,hujan,30.250591175276544,lempung,416.52154746837476,4.973654053881606,596,5.50720495361585
2023-01-16 00:00:00,2023-01-31 00:00:00,6,kemarau,24.613250083454524,lempung,148.97763251853735,4.269911867335997,512,5.372094935719295
2023-01-15 00:00:00,2023-01-29 00:00:00,16,hujan,24.446813414849476,lempung,249.5886457596243,1.473337588832135,176,1.2831403411144218
2023-01-16 00:00:00,2023-01-31 00:00:00,1,kemarau,20.50587569916206,lempung,102.34746803173032,8.312746571259545,997,11.982015302845495
2023-01-14 00:00:00,2023-01-28 00:00:00,25,kemarau,24.622334424523373,tanah berpasir,408.67064155850306,6.81266050785786,817,4.147784238290533
2023-01-15 00:00:00,2023-01-29 00:00:00,24,hujan,27.458090847676946,tanah berpasir,449.423919407695,8.122691567420008,974,16.410709919397565
2023-01-14 00:00:00,2023-01-27 00:00:00,7,kemarau,28.99161526567677,lempung,149.64253549059163,1.0883528619529108,130,1.0231438527033099
2023-01-16 00:00:00,2023-01-31 00:00:00,11,hujan,31.361462564032124,lempung,214.4823427297351,3.3609098684482617,403,6.87679866872234
2023-01-14 00:00:00,2023-01-27 00:00:00,21,kemarau,33.233200288171176,tanah liat,454.0801987202083,7.48180437407883,897,9.428628405117786
2023-01-15 00:00:00,2023-01-29 00:00:00,11,kemarau,22.058799587592237,tanah liat,290.50903466801896,7.836877902232058,940,8.62815125281927
2023-01-14 00:00:00,2023-01-29 00:00:00,20,hujan,20.251899700231842,tanah berpasir,465.1699994344811,9.306381075958008,1116,6.275162169239771
2023-01-15 00:00:00,2023-01-29 00:00:00,25,hujan,32.44056309707149,lempung,406.23524088185553,7.341514175622117,880,10.951252009209286
2023-01-16 00:00:00,2023-01-30 00:00:00,21,kemarau,29.981513819151594,lempung,435.0697640562146,1.3333042958896673,159,1.7727631253994596
2023-01-14 00:00:00,2023-01-28 00:00:00,9,kemarau,31.052904994613016,lempung,112.5678433425005,7.311274147743643,877,5.3284571546579
2023-01-15 00:00:00,2023-01-28 00:00:00,5,kemarau,33.31185032612611,tanah liat,147.3246006858279,5.079610419149127,609,2.352413113007895
2023-01-15 00:00:00,2023-01-28 00:00:00,19,kemarau,32.502631975690775,tanah liat,238.85434364866921,2.3566301380894115,282,1.1501765856018353
2023-01-15 00:00:00,2023-01-30 00:00:00,14,kemarau,24.987200487450544,tanah berpasir,281.27200355760465,3.2733298044966563,392,4.410368293047248
2023-01-15 00:00:00,2023-01-29 00:00:00,25,hujan,27.455959343742478,tanah berpasir,428.80365459451434,7.319782164869319,878,8.098385572581485
2023-01-14 00:00:00,2023-01-27 00:00:00,7,hujan,30.57797411487905,lempung,132.30915557743026,4.865239759918235,583,3.5842746206048166
2023-01-16 00:00:00,2023-01-29 00:00:00,8,kemarau,33.33494925533549,tanah berpasir,127.19493113952913,5.952030144236476,714,8.817432794206617
2023-01-15 00:00:00,2023-01-28 00:00:00,4,hujan,22.025039346722284,tanah berpasir,137.75063839311053,9.834813622169317,1180,12.006283963952097
2023-01-16 00:00:00,2023-01-31 00:00:00,13,hujan,22.295911732292055,tanah liat,232.56049188129467,6.036072980369001,724,7.332452340520677
2023-01-16 00:00:00,2023-01-31 00:00:00,15,hujan,32.93504484035169,tanah berpasir,227.44184028044276,8.167834778899026,980,19.522209649356686
2023-01-15 00:00:00,2023-01-28 00:00:00,14,hujan,28.21883304023408,tanah liat,236.1670624729548,4.895945387872697,587,11.592516400012572
2023-01-15 00:00:00,2023-01-28 00:00:00,24,kemarau,34.21266764132942,tanah liat,434.85552589450367,1.351523090152004,162,1.1069857604161937
2023-01-15 00:00:00,2023-01-30 00:00:00,15,hujan,31.605620010399228,tanah berpasir,270.8309372600313,3.8034514072672705,456,8.351024017894412
2023-01-16 00:00:00,2023-01-29 00:00:00,1,hujan,27.00767290281994,lempung,139.34390235904903,9.073621181962968,1088,13.361361584002314
2023-01-14 00:00:00,2023-01-27 00:00:00,10,kemarau,24.884093106642716,tanah berpasir,135.194741944414,3.8763031347700796,465,2.2166817001666814
2023-01-16 00:00:00,2023-01-30 00:00:00,9,hujan,33.076214825474494,tanah berpasir,136.55490044963355,4.81929170876405,578,11.082271993516978
2023-01-16 00:00:00,2023-01-31 00:00:00,9,hujan,22.199380710987473,lempung,101.22332400635045,1.0276925965063095,123,0.81632031637129
2023-01-15 00:00:00,2023-01-30 00:00:00,20,kemarau,20.722871114532687,lempung,404.1740695461173,3.634487924985078,436,2.603577657404703
2023-01-16 00:00:00,2023-01-30 00:00:00,19,hujan,34.4310250692963,tanah liat,273.0273338313636,5.453784758453302,654,9.708315041010044
2023-01-15 00:00:00,2023-01-29 00:00:00,6,hujan,25.322493771642478,tanah berpasir,140.51043339857222,9.616658692924043,1153,6.70079447907669
2023-01-16 00:00:00,2023-01-29 00:00:00,24,kemarau,28.615339460368283,tanah liat,406.444506893658,9.361042673942238,1123,14.621894804531458
2023-01-14 00:00:00,2023-01-27 00:00:00,24,hujan,26.205371703864273,tanah berpasir,467.77822478012075,4.213842829168554,505,5.65693935774953
2023-01-15 00:00:00,2023-01-30 00:00:00,3,kemarau,24.70629020871754,tanah liat,102.14907330202142,7.691915055975996,923,12.035824160436396
2023-01-16 00:00:00,2023-01-29 00:00:00,18,kemarau,28.857810825183556,tanah berpasir,220.6742178995915,2.5484628202674102,305,3.8419239182012657
2023-01-15 00:00:00,2023-01-30 00:00:00,1,kemarau,30.58768283449929,lempung,138.0877274891405,6.48191200771182,777,8.963414596680677
2023-01-15 00:00:00,2023-01-28 00:00:00,1,kemarau,32.73546715657332,tanah berpasir,144.30730620815578,8.071577442042356,968,11.119828360030022
2023-01-15 00:00:00,2023-01-28 00:00:00,12,kemarau,24.099589409496247,tanah liat,277.70883432136503,6.034792180472326,724,4.180199482459908
2023-01-15 00:00:00,2023-01-30 00:00:00,17,kemarau,20.031126670998336,lempung,282.822509849457,4.3166554169100415,517,2.2098338386184078
2023-01-16 00:00:00,2023-01-31 00:00:00,12,kemarau,20.508117250568898,lempung,285.46849063813374,2.4755363422072825,297,2.3760036992035998
2023-01-16 00:00:00,2023-01-29 00:00:00,11,kemarau,20.398152219284157,lempung,202.658844728232,2.896005658808467,347,3.853626997423108
2023-01-15 00:00:00,2023-01-30 00:00:00,21,hujan,32.93589879221346,tanah berpasir,482.2739714273661,9.450989655254073,1134,18.71542662914185
2023-01-14 00:00:00,2023-01-28 00:00:00,22,kemarau,33.78237598493554,lempung,476.92274708398077,8.444900783700918,1013,11.642442742266809
2023-01-14 00:00:00,2023-01-27 00:00:00,3,hujan,31.304061404036723,tanah liat,143.53885197365784,5.529547046237339,663,11.02089966727833
2023-01-15 00:00:00,2023-01-30 00:00:00,24,kemarau,28.27606631763293,tanah berpasir,420.5506758394841,5.193076029471053,623,5.991286137495745
2023-01-16 00:00:00,2023-01-31 00:00:00,1,hujan,32.834135794189535,tanah berpasir,134.84320383024018,6.45376470197019,774,11.464926171882498
2023-01-14 00:00:00,2023-01-28 00:00:00,13,kemarau,21.360740602265075,tanah berpasir,259.19922562772626,8.585536087738268,1030,5.42921747621167
2023-01-16 00:00:00,2023-01-30 00:00:00,8,hujan,31.39992853106712,lempung,146.5081452509965,7.474409634280869,896,7.298087321651713
2023-01-14 00:00:00,2023-01-29 00:00:00,17,hujan,29.502518839551726,lempung,294.0217344323114,1.6201378943413833,194,2.3576066849640034
2023-01-14 00:00:00,2023-01-29 00:00:00,7,kemarau,25.983925470478226,tanah berpasir,119.6523952616578,9.293723440054194,1115,10.406581642209467
2023-01-14 00:00:00,2023-01-29 00:00:00,17,hujan,27.381513716968897,lempung,282.73361961987536,2.9935171312728426,359,5.531184800900843
2023-01-16 00:00:00,2023-01-31 00:00:00,25,kemarau,26.188860145399637,tanah liat,430.96342799822924,3.989387513058603,478,5.809715932240282
2023-01-16 00:00:00,2023-01-30 00:00:00,7,kemarau,27.714021079350935,tanah liat,103.98108483136164,3.6511804854086654,438,5.59461617354056
2023-01-16 00:00:00,2023-01-31 00:00:00,17,hujan,28.679953600195166,tanah berpasir,272.1266028655885,4.65246487609908,558,6.861176050944688
2023-01-16 00:00:00,2023-01-29 00:00:00,11,hujan,23.11999494683227,tanah berpasir,290.8566938202831,3.425528743292376,411,2.1387686972565687
2023-01-15 00:00:00,2023-01-28 00:00:00,21,kemarau,33.22811456155821,tanah berpasir,434.02583873917183,3.55230768731327,426,2.815327902061852
2023-01-14 00:00:00,2023-01-28 00:00:00,3,kemarau,27.703160884833064,tanah berpasir,148.47334544703708,8.925877152539684,1071,10.825963378433269
2023-01-14 00:00:00,2023-01-29 00:00:00,5,hujan,29.82668615485111,tanah liat,111.66670764453728,3.3329251740607795,399,3.3602656124286736
2023-01-15 00:00:00,2023-01-30 00:00:00,16,hujan,20.847790390617025,lempung,220.27113117154994,9.315355696902868,1117,11.118820754337584
2023-01-15 00:00:00,2023-01-30 00:00:00,4,hujan,30.61509890475683,lempung,100.96182016249686,1.6283838492460267,195,3.2479883741368747
2023-01-14 00:00:00,2023-01-29 00:00:00,11,kemarau,27.18873207938963,tanah berpasir,266.50913048469204,9.004006295265873,1080,9.045878987633385
2023-01-14 00:00:00,2023-01-27 00:00:00,12,kemarau,32.085360742101834,tanah liat,244.56554922656363,2.871176456071115,344,2.9483970054570596
2023-01-16 00:00:00,2023-01-30 00:00:00,13,hujan,20.483216886614102,tanah liat,215.8596311119219,9.193276294416053,1103,16.986849841871198
2023-01-14 00:00:00,2023-01-29 00:00:00,16,hujan,22.89151283326261,tanah berpasir,222.33463580708616,7.192401167747073,863,8.654003960575672
2023-01-16 00:00:00,2023-01-29 00:00:00,22,kemarau,26.775279656873398,tanah liat,430.82243759059935,3.8978306431044922,467,5.907493534474677
2023-01-14 00:00:00,2023-01-29 00:00:00,4,hujan,28.953856007363818,tanah liat,105.8641533985518,9.300215333355402,1116,7.087717190685989
2023-01-16 00:00:00,2023-01-30 00:00:00,9,hujan,22.547839830006765,tanah berpasir,120.74903266417829,4.78012399058277,573,5.111809151175833
2023-01-15 00:00:00,2023-01-28 00:00:00,8,kemarau,23.48710337354003,tanah liat,120.62360232244413,6.053026867376246,726,7.963855678624343
2023-01-15 00:00:00,2023-01-29 00:00:00,12,kemarau,26.683453830433617,tanah liat,218.24924735475858,6.386632949232493,766,3.166824356526321
2023-01-15 00:00:00,2023-01-29 00:00:00,17,hujan,23.80408560581946,lempung,273.7670734370636,6.768993026999038,812,8.52445983888242
2023-01-14 00:00:00,2023-01-28 00:00:00,19,kemarau,29.056564047274854,tanah liat,221.43502529535462,7.437546696936051,892,9.104934531300556
2023-01-16 00:00:00,2023-01-31 00:00:00,11,kemarau,34.413475750928114,tanah berpasir,291.9486549968929,5.946339645191666,713,6.426994661996931
2023-01-15 00:00:00,2023-01-28 00:00:00,23,kemarau,31.755451642874284,tanah liat,431.4357096353967,1.8410819008022772,220,2.9291230040289555
2023-01-16 00:00:00,2023-01-29 00:00:00,11,hujan,22.551725697701087,tanah liat,264.81741475095316,3.804354284716711,456,7.248113399749682
2023-01-14 00:00:00,2023-01-29 00:00:00,3,kemarau,26.6666155688019,tanah liat,136.79803527009938,4.838121957264636,580,7.492113693368303
2023-01-16 00:00:00,2023-01-30 00:00:00,12,hujan,25.094193908277912,lempung,266.3000216663883,2.6028406845027843,312,3.440769659509202
2023-01-15 00:00:00,2023-01-28 00:00:00,4,hujan,20.476780298242623,tanah liat,113.35725347979233,8.070182449338272,968,6.15983679155903
2023-01-15 00:00:00,2023-01-30 00:00:00,4,kemarau,31.352446859663083,lempung,101.53049886227926,4.509870029607629,541,7.0651387217984905
2023-01-15 00:00:00,2023-01-30 00:00:00,9,kemarau,26.686559345569588,tanah berpasir,135.1487353506181,9.014287232480156,1081,4.092986754391599
2023-01-16 00:00:00,2023-01-30 00:00:00,18,hujan,28.149284394038354,lempung,289.3490489930525,2.5212396260881844,302,3.700804507324568
2023-01-15 00:00:00,2023-01-30 00:00:00,25,kemarau,31.423614669767417,tanah berpasir,430.8896060251406,5.991000493851437,718,5.454794755413402
2023-01-14 00:00:00,2023-01-28 00:00:00,15,kemarau,34.134780816208504,tanah liat,287.4439100947671,2.9961595103811094,359,3.0383805606511864
2023-01-14 00:00:00,2023-01-29 00:00:00,15,hujan,34.923858537981374,tanah liat,216.92006305076592,9.258906489696548,1111,9.53113474702091
2023-01-15 00:00:00,2023-01-30 00:00:00,12,kemarau,32.00946006574307,tanah berpasir,241.2281033571592,7.512298583019932,901,11.677481113193398
2023-01-16 00:00:00,2023-01-31 00:00:00,14,hujan,26.32709947608205,tanah berpasir,291.7097699483278,2.8700604439486117,344,5.382685660962848
2023-01-14 00:00:00,2023-01-28 00:00:00,15,hujan,25.648097498493325,tanah berpasir,264.54662934459486,3.547274002794399,425,4.739746113303501
2023-01-16 00:00:00,2023-01-31 00:00:00,16,hujan,28.17151349767477,tanah liat,276.89387398530926,3.589794169851471,430,3.7742541105684957
2023-01-16 00:00:00,2023-01-31 00:00:00,23,hujan,20.818089388767444,tanah liat,476.3559099679365,3.1503709737329233,378,5.14199466969256
2023-01-14 00:00:00,2023-01-28 00:00:00,7,hujan,31.544352513873392,tanah berpasir,113.55122574554177,3.955832665966759,474,4.873585176252205
2023-01-15 00:00:00,2023-01-30 00:00:00,5,kemarau,31.8098948713533,tanah berpasir,142.65445075245762,4.813568585702289,577,7.180262664889698
2023-01-15 00:00:00,2023-01-28 00:00:00,9,kemarau,31.287099838015912,tanah berpasir,100.98763334536504,2.3337490463253516,280,1.884836736814651
2023-01-15 00:00:00,2023-01-30 00:00:00,10,kemarau,29.40756256153218,lempung,145.46576107300157,1.9899928594190754,238,1.9606877599564614
2023-01-15 00:00:00,2023-01-29 00:00:00,6,kemarau,26.9451522174031,tanah berpasir,105.12435603520771,1.5857864196157476,190,1.5966932784862364
2023-01-14 00:00:00,2023-01-28 00:00:00,4,hujan,25.770515188170684,tanah liat,141.93371939609716,1.7738320336831115,212,3.9511090149380386
2023-01-16 00:00:00,2023-01-29 00:00:00,23,kemarau,20.90587745387195,tanah liat,452.1207271061207,2.6055504005307903,312,2.445928899316069
2023-01-15 00:00:00,2023-01-28 00:00:00,21,hujan,31.568925348091355,tanah liat,451.0550729470366,3.8927027721340752,467,3.3047371165621495
2023-01-15 00:00:00,2023-01-30 00:00:00,21,kemarau,20.698760265087795,tanah berpasir,437.31076451856853,1.456408539656739,174,1.506449325854754
2023-01-15 00:00:00,2023-01-29 00:00:00,15,kemarau,28.239944103399157,tanah liat,242.3958649427999,1.1400264491023722,136,0.7018222031040182
2023-01-16 00:00:00,2023-01-29 00:00:00,16,hujan,21.709972781985023,tanah liat,267.32883017562773,9.674389408729974,1160,16.416843512569276
2023-01-14 00:00:00,2023-01-27 00:00:00,23,hujan,32.31600224271346,lempung,404.4413732967668,7.378302378398858,885,14.368126165118362
2023-01-15 00:00:00,2023-01-28 00:00:00,24,hujan,23.182878045339695,tanah berpasir,420.6546427830642,3.062910505697924,367,7.202185516994305
2023-01-15 00:00:00,2023-01-30 00:00:00,23,hujan,24.416144090339166,tanah liat,477.3361246020805,5.2380432229884715,628,12.230032212635544
2023-01-16 00:00:00,2023-01-31 00:00:00,2,hujan,22.458650520205456,lempung,141.65555348927094,9.642018275846402,1157,15.961232297375695
2023-01-14 00:00:00,2023-01-29 00:00:00,12,hujan,34.31157695748616,tanah liat,238.6681984268146,8.041450086130054,964,8.328167711261196
2023-01-14 00:00:00,2023-01-28 00:00:00,18,kemarau,22.166829031880756,tanah berpasir,225.0963436018684,1.3104247324553369,157,1.201509852912902
2023-01-16 00:00:00,2023-01-29 00:00:00,10,hujan,30.108725976354656,tanah liat,122.26489106193776,1.154812689075975,138,2.3427883238802107
2023-01-14 00:00:00,2023-01-28 00:00:00,9,hujan,29.08598637847506,lempung,121.49271262477237,4.168772759481595,500,7.0541246692141355
2023-01-16 00:00:00,2023-01-31 00:00:00,6,kemarau,26.886606951629034,tanah liat,130.9593716244563,8.804175299849405,1056,9.970420577998416
2023-01-16 00:00:00,2023-01-30 00:00:00,17,hujan,24.612298267305487,lempung,243.7338045877466,5.572286179444404,668,11.550559153884077
2023-01-14 00:00:00,2023-01-27 00:00:00,19,kemarau,27.063794965001655,tanah liat,240.0632744268114,7.560384583525027,907,7.406950015373491
2023-01-15 00:00:00,2023-01-29 00:00:00,15,kemarau,27.96097294670677,tanah berpasir,257.9155882876599,2.7551547129491007,330,2.87249222489255
2023-01-16 00:00:00,2023-01-30 00:00:00,3,kemarau,32.80800938910797,tanah berpasir,132.29861728887437,5.883826684758308,706,8.391882076318941
2023-01-16 00:00:00,2023-01-29 00:00:00,5,hujan,22.3928748828937,tanah liat,122.76486404536237,3.9994701111078976,479,9.091861231609045
2023-01-16 00:00:00,2023-01-31 00:00:00,18,hujan,27.097290460053273,lempung,246.838707840274,2.523116815735924,302,2.474561341511135
2023-01-14 00:00:00,2023-01-27 00:00:00,17,kemarau,33.61319151569367,lempung,203.47181176947566,3.8543810886387417,462,1.7231331488577923
2023-01-16 00:00:00,2023-01-31 00:00:00,2,kemarau,25.72851632778989,tanah berpasir,129.31242277055009,3.0650129990366644,367,2.8017218044052026
2023-01-15 00:00:00,2023-01-28 00:00:00,12,hujan,34.124248976515794,tanah berpasir,207.61664921058025,7.631174456539713,915,17.337416434203277
2023-01-14 00:00:00,2023-01-29 00:00:00,13,kemarau,31.563341377003674,lempung,278.57364227799366,8.116078517953158,973,10.730977606750995
2023-01-15 00:00:00,2023-01-28 00:00:00,7,kemarau,29.39058167680149,lempung,101.8933743042582,1.476865928394235,177,0.6333063472581965
2023-01-14 00:00:00,2023-01-27 00:00:00,20,kemarau,34.49148218841738,tanah liat,451.994271267741,2.0340678016394262,244,1.3435433900947427
2023-01-14 00:00:00,2023-01-28 00:00:00,6,hujan,26.40256282772775,tanah liat,101.42953497147386,5.151149294937284,618,4.325497008640533
2023-01-15 00:00:00,2023-01-30 00:00:00,5,kemarau,20.898608480644803,tanah liat,142.05779483259982,4.13735024990034,496,5.717847929435848
2023-01-16 00:00:00,2023-01-31 00:00:00,3,hujan,21.85968729907223,lempung,125.3241162618298,5.318170038769064,638,5.814628431826757
2023-01-14 00:00:00,2023-01-27 00:00:00,25,hujan,22.976565224796648,lempung,467.3982341137961,3.6951359367218797,443,7.852096061351224
2023-01-14 00:00:00,2023-01-28 00:00:00,13,kemarau,26.357373413214525,lempung,267.37998828172715,8.723685012802429,1046,13.810508362625043
2023-01-14 00:00:00,2023-01-29 00:00:00,16,hujan,27.840175507218177,tanah liat,224.1300520981843,4.86401530759615,583,9.425148354051867
2023-01-14 00:00:00,2023-01-28 00:00:00,8,kemarau,24.067552488519176,lempung,105.03796349652045,8.400903353874451,1008,11.661468473580126
2023-01-15 00:00:00,2023-01-30 00:00:00,3,kemarau,28.851913127455713,lempung,122.03579819930988,8.203558240553212,984,6.075379258764556
2023-01-15 00:00:00,2023-01-30 00:00:00,10,kemarau,20.544189841582078,tanah berpasir,128.421252728105,2.633614012546275,316,3.677549352352969
2023-01-16 00:00:00,2023-01-29 00:00:00,14,kemarau,34.024281999281136,tanah liat,257.4077933628294,8.169957772483754,980,5.691371453447136
2023-01-15 00:00:00,2023-01-29 00:00:00,23,hujan,33.85422445648793,tanah berpasir,467.0359399721975,9.656967320592,1158,23.151654406147745
2023-01-14 00:00:00,2023-01-29 00:00:00,10,kemarau,21.842914718554226,lempung,102.77588842707235,8.977722348063867,1077,13.14255000538715
2023-01-16 00:00:00,2023-01-31 00:00:00,15,hujan,25.3531935611944,tanah liat,244.72076582954548,1.4518551570410438,174,1.0446154176039757
2023-01-16 00:00:00,2023-01-29 00:00:00,18,kemarau,32.817547019636706,lempung,294.51572822364346,6.891782562934827,827,3.8496015851924983
2023-01-14 00:00:00,2023-01-28 00:00:00,15,kemarau,34.58904774923778,tanah liat,297.55214588541924,7.1397142322564005,856,4.518938388534218
2023-01-15 00:00:00,2023-01-28 00:00:00,17,kemarau,33.7807577359455,tanah liat,261.4051811666796,5.071041182042715,608,6.519984708706717
2023-01-16 00:00:00,2023-01-31 00:00:00,22,kemarau,21.259377998750317,tanah liat,437.5076859309617,6.111957761837975,733,6.808978682956421
2023-01-14 00:00:00,2023-01-27 00:00:00,17,hujan,24.109789101980468,lempung,283.687574572762,6.658580393085449,799,14.118605868718818
2023-01-16 00:00:00,2023-01-31 00:00:00,22,hujan,33.89773708251857,lempung,490.41597909838964,1.9678676999060005,236,2.6350853663053755
2023-01-15 00:00:00,2023-01-30 00:00:00,12,hujan,23.64223716567487,lempung,281.5474788935512,8.341712295630764,1001,13.053883242712983
2023-01-15 00:00:00,2023-01-29 00:00:00,1,kemarau,23.34715210536382,tanah berpasir,124.37783757237537,1.4549544611935783,174,1.2264464106325468
2023-01-15 00:00:00,2023-01-29 00:00:00,14,kemarau,26.149732221464667,tanah berpasir,214.18706006637024,1.8444168962020009,221,1.2284427087885061
2023-01-15 00:00:00,2023-01-29 00:00:00,2,kemarau,28.767013504557845,tanah berpasir,144.30131358749253,9.636804169455319,1156,6.4770326604603925
2023-01-16 00:00:00,2023-01-30 00:00:00,7,kemarau,25.108070179823088,lempung,120.72287394064428,4.375100904349759,525,3.4910121572932775
2023-01-16 00:00:00,2023-01-29 00:00:00,7,kemarau,31.760665141699384,tanah berpasir,101.40014491755069,5.399791990558162,647,5.806674796722338
2023-01-14 00:00:00,2023-01-28 00:00:00,6,hujan,20.01806611748845,lempung,139.0507774154259,4.231512620898099,507,3.1328503621660158
2023-01-14 00:00:00,2023-01-27 00:00:00,3,hujan,33.019972998139586,tanah liat,117.75728531228654,4.082071057163628,489,8.472230188470052
2023-01-15 00:00:00,2023-01-28 00:00:00,7,kemarau,21.47329079607993,tanah liat,103.71810547190447,7.713283397644329,925,11.123408585331527
2023-01-15 00:00:00,2023-01-28 00:00:00,11,kemarau,22.163260167455324,tanah berpasir,246.4103299821627,5.2412239817555335,628,7.746946962395971
2023-01-16 00:00:00,2023-01-31 00:00:00,3,hujan,29.01543667235613,tanah berpasir,138.20354879078607,2.4961046659126294,299,1.8623998332873541
2023-01-16 00:00:00,2023-01-31 00:00:00,21,kemarau,33.74196014277147,lempung,413.8486394801463,9.718129110872018,1166,11.95702284765024
2023-01-15 00:00:00,2023-01-28 00:00:00,25,kemarau,31.344061735744724,lempung,461.4683129914013,5.997043412655516,719,9.006075245795982
2023-01-16 00:00:00,2023-01-29 00:00:00,19,hujan,26.303903516557142,tanah berpasir,255.80731394095938,8.96948994144057,1076,9.74590677219957
2023-01-15 00:00:00,2023-01-29 00:00:00,1,hujan,21.124837161417517,lempung,145.81612730676233,2.572686732186936,308,3.6215309800828366
2023-01-15 00:00:00,2023-01-28 00:00:00,10,hujan,28.391847343293854,tanah berpasir,141.85267383350927,2.7561755131276997,330,3.6668603111759657
2023-01-15 00:00:00,2023-01-28 00:00:00,8,kemarau,34.55795974829256,tanah liat,103.25943466801972,2.8388789163966455,340,2.771105594111632
2023-01-14 00:00:00,2023-01-28 00:00:00,17,kemarau,28.286601929985252,tanah liat,262.676245587147,9.653149619113082,1158,3.934352407905745
2023-01-14 00:00:00,2023-01-27 00:00:00,13,hujan,25.251080950390943,tanah liat,223.54712100004528,8.488668483432008,1018,9.221103717974144
2023-01-14 00:00:00,2023-01-27 00:00:00,10,hujan,21.847126781926647,lempung,136.99058533436548,4.382349747431916,525,8.652546813183662
2023-01-14 00:00:00,2023-01-29 00:00:00,7,kemarau,33.99129809859571,tanah liat,135.08750841573783,4.498342447718384,539,3.913227624272623
2023-01-14 00:00:00,2023-01-27 00:00:00,5,hujan,23.246569022648043,lempung,125.86958838847167,9.910870747086511,1189,10.197715290018621
2023-01-15 00:00:00,2023-01-30 00:00:00,6,kemarau,22.342469439673803,tanah liat,123.24189345018928,6.989939348503812,838,5.322187606722682
2023-01-15 00:00:00,2023-01-28 00:00:00,18,hujan,34.7895706852893,tanah liat,217.94973581044763,8.704372255400013,1044,5.559648224697854
2023-01-15 00:00:00,2023-01-28 00:00:00,8,kemarau,34.32096725083072,tanah liat,125.47362926495815,3.5707728571650708,428,2.185291490894663
2023-01-16 00:00:00,2023-01-31 00:00:00,13,kemarau,33.75501089638867,lempung,297.37468616940066,6.827519114588136,819,8.30412606659596
2023-01-14 00:00:00,2023-01-27 00:00:00,3,hujan,30.117143049191956,lempung,148.01704393533575,9.723572944236889,1166,15.17495792745623
2023-01-15 00:00:00,2023-01-29 00:00:00,22,hujan,23.79956560140373,tanah liat,460.9887968622344,8.18310840293872,981,6.655693792787649
2023-01-14 00:00:00,2023-01-28 00:00:00,20,hujan,27.450498118124848,tanah berpasir,470.139352774324,2.7597623656590784,331,3.5886150151704865
2023-01-14 00:00:00,2023-01-28 00:00:00,14,kemarau,29.658966719810604,tanah liat,208.58649611898,7.7064163482018255,924,7.699364633500643
2023-01-16 00:00:00,2023-01-31 00:00:00,10,kemarau,24.710582728398872,lempung,114.29292253379506,1.8928930610042822,227,2.221058792561643
2023-01-16 00:00:00,2023-01-30 00:00:00,23,kemarau,22.863850579119877,tanah berpasir,434.7372536644046,3.3860219295622196,406,4.821929566979027
2023-01-14 00:00:00,2023-01-29 00:00:00,12,hujan,29.170258556112266,tanah berpasir,240.4902011389489,1.5821841159064027,189,1.3549079257923256
2023-01-15 00:00:00,2023-01-28 00:00:00,4,hujan,34.37947246677447,lempung,123.12937364346314,7.656672463450323,918,13.137921802313679
2023-01-16 00:00:00,2023-01-30 00:00:00,21,kemarau,27.92188169360089,lempung,456.2875303971043,6.377802190745429,765,4.124649312815165
